bot_config,lam_confirm,lam_disconfirm,session_id,round,draw_red,draw_blue,true_bayes_mode,bot_mode,modes_diverge,quadratic_score
bayesian,0.0,0.0,453,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,453,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,453,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,453,5,1,2,11,11,0,0.16889017298299477
bayesian,0.0,0.0,454,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,454,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,454,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,454,4,1,2,10,10,0,0.09483927447465862
bayesian,0.0,0.0,454,5,1,2,9,9,0,-0.14247647894093277
bayesian,0.0,0.0,455,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,455,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,455,3,2,1,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,455,4,1,2,13,13,0,0.17174554358161723
bayesian,0.0,0.0,455,5,2,1,13,13,0,0.12947396111233603
bayesian,0.0,0.0,456,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,456,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,456,3,0,3,6,6,0,-0.0932885126729747
bayesian,0.0,0.0,456,4,2,1,8,8,0,-0.099359263992382
bayesian,0.0,0.0,456,5,3,0,11,11,0,0.1688901729829947
bayesian,0.0,0.0,457,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,457,2,3,0,20,20,0,-0.19404168099988536
bayesian,0.0,0.0,457,3,2,1,18,18,0,-0.1608112109128863
bayesian,0.0,0.0,457,4,3,0,19,19,0,-0.2767582053189534
bayesian,0.0,0.0,457,5,0,3,15,15,0,-0.1677439212065251
bayesian,0.0,0.0,458,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,458,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,458,3,1,2,13,13,0,0.16518572722541386
bayesian,0.0,0.0,458,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,458,5,0,3,11,11,0,0.16889017298299477
bayesian,0.0,0.0,459,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,459,2,0,3,10,10,0,0.1191663800022933
bayesian,0.0,0.0,459,3,1,2,9,9,0,0.03501169576149095
bayesian,0.0,0.0,459,4,2,1,10,10,0,0.09483927447465862
bayesian,0.0,0.0,459,5,2,1,11,11,0,0.16889017298299477
bayesian,0.0,0.0,460,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,460,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,460,3,0,3,9,9,0,0.03501169576149095
bayesian,0.0,0.0,460,4,2,1,10,10,0,0.09483927447465867
bayesian,0.0,0.0,460,5,1,2,9,9,0,-0.1424764789409328
bayesian,0.0,0.0,461,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,461,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,461,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,461,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,461,5,3,0,13,13,0,0.12947396111233592
bayesian,0.0,0.0,462,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,462,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,462,3,3,0,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,462,4,1,2,13,13,0,0.17174554358161717
bayesian,0.0,0.0,462,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,463,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,463,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,463,3,1,2,9,9,0,0.035011695761490935
bayesian,0.0,0.0,463,4,3,0,12,12,0,0.2742807183163309
bayesian,0.0,0.0,463,5,1,2,11,11,0,0.16889017298299458
bayesian,0.0,0.0,464,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,464,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,464,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,464,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,464,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,465,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,465,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,465,3,1,2,9,9,0,0.035011695761490935
bayesian,0.0,0.0,465,4,1,2,8,8,0,-0.09935926399238203
bayesian,0.0,0.0,465,5,2,1,9,9,0,-0.14247647894093268
bayesian,0.0,0.0,466,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,466,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,466,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,466,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,466,5,1,2,12,12,0,0.3809107442517137
bayesian,0.0,0.0,467,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,467,2,0,3,10,10,0,0.1191663800022933
bayesian,0.0,0.0,467,3,2,1,11,11,0,0.19219197678078132
bayesian,0.0,0.0,467,4,2,1,12,12,0,0.27428071831633094
bayesian,0.0,0.0,467,5,1,2,11,11,0,0.1688901729829947
bayesian,0.0,0.0,468,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,468,2,3,0,20,20,0,-0.19404168099988536
bayesian,0.0,0.0,468,3,3,0,20,20,0,-0.3191454913416946
bayesian,0.0,0.0,468,4,1,2,17,17,0,-0.1942175012419829
bayesian,0.0,0.0,468,5,1,2,15,15,0,-0.16774392120652515
bayesian,0.0,0.0,469,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,469,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,469,3,3,0,18,18,0,-0.16081121091288633
bayesian,0.0,0.0,469,4,1,2,15,15,0,-0.062306743348037166
bayesian,0.0,0.0,469,5,1,2,14,14,0,0.12947396111233592
bayesian,0.0,0.0,470,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,470,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,470,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,470,4,2,1,12,12,0,0.27428071831633083
bayesian,0.0,0.0,470,5,2,1,12,12,0,0.38091074425171356
bayesian,0.0,0.0,471,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,471,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,471,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,471,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,471,5,1,2,11,11,0,0.16889017298299472
bayesian,0.0,0.0,472,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,472,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,472,3,1,2,13,13,0,0.16518572722541386
bayesian,0.0,0.0,472,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,472,5,1,2,11,11,0,0.16889017298299477
bayesian,0.0,0.0,473,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,473,2,1,2,6,6,0,-0.01803835569315447
bayesian,0.0,0.0,473,3,2,1,9,9,0,0.03501169576149092
bayesian,0.0,0.0,473,4,2,1,10,10,0,0.09483927447465862
bayesian,0.0,0.0,473,5,2,1,11,11,0,0.16889017298299464
bayesian,0.0,0.0,474,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,474,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,474,3,3,0,13,13,0,0.16518572722541386
bayesian,0.0,0.0,474,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,474,5,1,2,12,12,0,0.3809107442517137
bayesian,0.0,0.0,475,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,475,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,475,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,475,4,1,2,10,10,0,0.09483927447465862
bayesian,0.0,0.0,475,5,1,2,9,9,0,-0.14247647894093277
bayesian,0.0,0.0,476,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,476,2,2,1,17,17,0,-0.009051427588579297
bayesian,0.0,0.0,476,3,2,1,16,16,0,-0.01800968856186927
bayesian,0.0,0.0,476,4,1,2,13,13,0,0.17174554358161717
bayesian,0.0,0.0,476,5,2,1,13,13,0,0.12947396111233592
bayesian,0.0,0.0,477,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,477,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,477,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,477,4,2,1,12,12,0,0.27428071831633083
bayesian,0.0,0.0,477,5,2,1,12,12,0,0.38091074425171356
bayesian,0.0,0.0,478,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,478,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,478,3,1,2,9,9,0,0.03501169576149098
bayesian,0.0,0.0,478,4,2,1,10,10,0,0.09483927447465867
bayesian,0.0,0.0,478,5,2,1,11,11,0,0.1688901729829948
bayesian,0.0,0.0,479,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,479,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,479,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,479,4,2,1,13,13,0,0.17174554358161717
bayesian,0.0,0.0,479,5,1,2,12,12,0,0.3809107442517137
bayesian,0.0,0.0,480,1,3,0,20,20,0,-0.0438381668456856
bayesian,0.0,0.0,480,2,1,2,13,13,0,0.14088837289301687
bayesian,0.0,0.0,480,3,1,2,11,11,0,0.1921919767807813
bayesian,0.0,0.0,480,4,1,2,10,10,0,0.0948392744746587
bayesian,0.0,0.0,480,5,2,1,11,11,0,0.1688901729829948
bayesian,0.0,0.0,481,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,481,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,481,3,2,1,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,481,4,1,2,13,13,0,0.17174554358161723
bayesian,0.0,0.0,481,5,1,2,12,12,0,0.3809107442517138
bayesian,0.0,0.0,482,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,482,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,482,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,482,4,1,2,10,10,0,0.09483927447465862
bayesian,0.0,0.0,482,5,2,1,11,11,0,0.1688901729829946
bayesian,0.0,0.0,483,1,0,3,0,0,0,-0.09864184270199308
bayesian,0.0,0.0,483,2,2,1,6,6,0,-0.01803835569315443
bayesian,0.0,0.0,483,3,2,1,9,9,0,0.03501169576149098
bayesian,0.0,0.0,483,4,2,1,10,10,0,0.09483927447465873
bayesian,0.0,0.0,483,5,3,0,12,12,0,0.3809107442517138
bayesian,0.0,0.0,484,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,484,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,484,3,1,2,13,13,0,0.16518572722541391
bayesian,0.0,0.0,484,4,1,2,12,12,0,0.2742807183163311
bayesian,0.0,0.0,484,5,1,2,11,11,0,0.16889017298299483
bayesian,0.0,0.0,485,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,485,2,1,2,10,10,0,0.11916638000229333
bayesian,0.0,0.0,485,3,2,1,11,11,0,0.19219197678078134
bayesian,0.0,0.0,485,4,2,1,12,12,0,0.27428071831633105
bayesian,0.0,0.0,485,5,2,1,12,12,0,0.3809107442517138
bayesian,0.0,0.0,486,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,486,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,486,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,486,4,1,2,10,10,0,0.09483927447465867
bayesian,0.0,0.0,486,5,3,0,12,12,0,0.3809107442517137
bayesian,0.0,0.0,487,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,487,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,487,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,487,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,487,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,488,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,488,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,488,3,1,2,13,13,0,0.16518572722541391
bayesian,0.0,0.0,488,4,0,3,10,10,0,0.09483927447465873
bayesian,0.0,0.0,488,5,3,0,12,12,0,0.3809107442517139
bayesian,0.0,0.0,489,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,489,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,489,3,1,2,11,11,0,0.19219197678078132
bayesian,0.0,0.0,489,4,3,0,13,13,0,0.1717455435816172
bayesian,0.0,0.0,489,5,1,2,12,12,0,0.3809107442517138
bayesian,0.0,0.0,490,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,490,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,490,3,2,1,16,16,0,-0.01800968856186924
bayesian,0.0,0.0,490,4,1,2,13,13,0,0.17174554358161723
bayesian,0.0,0.0,490,5,2,1,13,13,0,0.12947396111233603
bayesian,0.0,0.0,491,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,491,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,491,3,0,3,9,9,0,0.03501169576149098
bayesian,0.0,0.0,491,4,3,0,12,12,0,0.27428071831633094
bayesian,0.0,0.0,491,5,2,1,12,12,0,0.38091074425171373
bayesian,0.0,0.0,492,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,492,2,2,1,13,13,0,0.14088837289301692
bayesian,0.0,0.0,492,3,2,1,13,13,0,0.16518572722541386
bayesian,0.0,0.0,492,4,1,2,12,12,0,0.274280718316331
bayesian,0.0,0.0,492,5,2,1,12,12,0,0.3809107442517137
bayesian,0.0,0.0,493,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,493,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,493,3,1,2,13,13,0,0.16518572722541391
bayesian,0.0,0.0,493,4,2,1,13,13,0,0.17174554358161723
bayesian,0.0,0.0,493,5,2,1,13,13,0,0.12947396111233603
bayesian,0.0,0.0,494,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,494,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,494,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,494,4,0,3,8,8,0,-0.09935926399238201
bayesian,0.0,0.0,494,5,3,0,11,11,0,0.16889017298299464
bayesian,0.0,0.0,495,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,495,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,495,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,495,4,1,2,10,10,0,0.09483927447465862
bayesian,0.0,0.0,495,5,3,0,12,12,0,0.3809107442517136
bayesian,0.0,0.0,496,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,496,2,0,3,6,6,0,-0.018038355693154443
bayesian,0.0,0.0,496,3,3,0,11,11,0,0.19219197678078126
bayesian,0.0,0.0,496,4,3,0,13,13,0,0.17174554358161706
bayesian,0.0,0.0,496,5,3,0,15,15,0,-0.16774392120652518
bayesian,0.0,0.0,497,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,497,2,2,1,10,10,0,0.11916638000229328
bayesian,0.0,0.0,497,3,2,1,11,11,0,0.1921919767807812
bayesian,0.0,0.0,497,4,2,1,12,12,0,0.27428071831633083
bayesian,0.0,0.0,497,5,2,1,12,12,0,0.38091074425171356
bayesian,0.0,0.0,498,1,1,2,6,6,0,0.04134622269960614
bayesian,0.0,0.0,498,2,3,0,13,13,0,0.1408883728930168
bayesian,0.0,0.0,498,3,2,1,13,13,0,0.16518572722541378
bayesian,0.0,0.0,498,4,2,1,13,13,0,0.17174554358161703
bayesian,0.0,0.0,498,5,2,1,13,13,0,0.12947396111233583
bayesian,0.0,0.0,499,1,2,1,13,13,0,0.10550662370211243
bayesian,0.0,0.0,499,2,3,0,17,17,0,-0.00905142758857927
bayesian,0.0,0.0,499,3,3,0,18,18,0,-0.1608112109128863
bayesian,0.0,0.0,499,4,0,3,14,14,0,0.17174554358161723
bayesian,0.0,0.0,499,5,1,2,12,12,0,0.38091074425171384
moderate_cb,0.1,0.6,0,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,0,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,0,3,1,2,9,9,0,0.05029713028765208
moderate_cb,0.1,0.6,0,4,2,1,10,10,0,0.10601598395202974
moderate_cb,0.1,0.6,0,5,2,1,11,11,0,0.18005003303479325
moderate_cb,0.1,0.6,1,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,1,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,1,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,1,4,2,1,12,12,0,0.23181564647920425
moderate_cb,0.1,0.6,1,5,2,1,12,12,0,0.3265336937610281
moderate_cb,0.1,0.6,2,1,0,3,0,0,0,-0.021451999985701665
moderate_cb,0.1,0.6,2,2,3,0,10,17,1,0.0317837368904923
moderate_cb,0.1,0.6,2,3,2,1,11,14,1,0.10683665754592894
moderate_cb,0.1,0.6,2,4,0,3,8,5,1,0.0223340979222494
moderate_cb,0.1,0.6,2,5,3,0,11,13,1,0.20737583321133746
moderate_cb,0.1,0.6,3,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,3,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,3,3,1,2,11,11,0,0.15470668622495148
moderate_cb,0.1,0.6,3,4,3,0,13,15,1,0.08067179591705015
moderate_cb,0.1,0.6,3,5,1,2,12,11,1,0.20735700132829013
moderate_cb,0.1,0.6,4,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,4,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,4,3,3,0,13,16,1,0.07027507743318143
moderate_cb,0.1,0.6,4,4,1,2,12,10,1,0.14138411117264343
moderate_cb,0.1,0.6,4,5,2,1,12,12,0,0.2734344040402762
moderate_cb,0.1,0.6,5,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,5,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,5,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,5,4,2,1,12,12,0,0.23258758344252461
moderate_cb,0.1,0.6,5,5,3,0,14,14,0,0.11391105788179459
moderate_cb,0.1,0.6,6,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,6,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,6,3,1,2,11,11,0,0.15470668622495148
moderate_cb,0.1,0.6,6,4,2,1,12,12,0,0.22906155973878983
moderate_cb,0.1,0.6,6,5,2,1,12,12,0,0.3273410670603528
moderate_cb,0.1,0.6,7,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,7,2,0,3,6,2,1,0.016504522276136177
moderate_cb,0.1,0.6,7,3,2,1,9,11,1,0.10841994741928704
moderate_cb,0.1,0.6,7,4,2,1,10,11,1,0.19274031017113116
moderate_cb,0.1,0.6,7,5,3,0,12,13,1,0.22084623199330716
moderate_cb,0.1,0.6,8,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,8,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,8,3,1,2,9,9,0,0.05029713028765208
moderate_cb,0.1,0.6,8,4,3,0,12,15,1,0.13337971216799624
moderate_cb,0.1,0.6,8,5,2,1,12,13,1,0.24692337041341586
moderate_cb,0.1,0.6,9,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,9,2,3,0,13,18,1,0.0443408407179849
moderate_cb,0.1,0.6,9,3,1,2,11,9,1,0.09221228975509668
moderate_cb,0.1,0.6,9,4,3,0,13,16,1,0.038211037215815286
moderate_cb,0.1,0.6,9,5,1,2,12,12,0,0.2002947592987293
moderate_cb,0.1,0.6,10,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,10,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,10,3,3,0,13,16,1,0.07027507743318143
moderate_cb,0.1,0.6,10,4,2,1,13,14,1,0.1071521194441327
moderate_cb,0.1,0.6,10,5,2,1,13,14,1,0.10442521067791119
moderate_cb,0.1,0.6,11,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,11,2,1,2,10,10,0,0.09696732903171809
moderate_cb,0.1,0.6,11,3,2,1,11,11,0,0.15882450166613926
moderate_cb,0.1,0.6,11,4,3,0,13,14,1,0.1006710731816317
moderate_cb,0.1,0.6,11,5,1,2,12,11,1,0.21928812414879703
moderate_cb,0.1,0.6,12,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,12,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,12,3,3,0,13,15,1,0.08526863797445765
moderate_cb,0.1,0.6,12,4,0,3,10,6,1,0.00517695593725645
moderate_cb,0.1,0.6,12,5,3,0,12,14,1,0.05261279842637048
moderate_cb,0.1,0.6,13,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,13,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,13,3,1,2,11,11,0,0.15470668622495148
moderate_cb,0.1,0.6,13,4,1,2,10,10,0,0.09541766962603009
moderate_cb,0.1,0.6,13,5,2,1,11,11,0,0.1667281348236307
moderate_cb,0.1,0.6,14,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,14,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,14,3,3,0,16,16,0,0.041531487903654185
moderate_cb,0.1,0.6,14,4,1,2,13,12,1,0.1663251175205117
moderate_cb,0.1,0.6,14,5,2,1,13,13,0,0.19885617164882427
moderate_cb,0.1,0.6,15,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,15,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,15,3,3,0,16,16,0,0.041531487903654185
moderate_cb,0.1,0.6,15,4,2,1,15,15,0,0.01582256251833665
moderate_cb,0.1,0.6,15,5,1,2,13,13,0,0.18274744422332062
moderate_cb,0.1,0.6,16,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,16,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,16,3,2,1,11,11,0,0.15950502730043156
moderate_cb,0.1,0.6,16,4,1,2,10,10,0,0.09944695242056673
moderate_cb,0.1,0.6,16,5,2,1,11,11,0,0.17041952481624914
moderate_cb,0.1,0.6,17,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,17,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,17,3,0,3,11,5,1,0.009559676316309329
moderate_cb,0.1,0.6,17,4,0,3,8,5,1,-0.11321990518852827
moderate_cb,0.1,0.6,17,5,3,0,11,13,1,0.18214145840062998
moderate_cb,0.1,0.6,18,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,18,2,0,3,3,3,0,-0.02725200344754996
moderate_cb,0.1,0.6,18,3,2,1,6,8,1,0.031759523529562184
moderate_cb,0.1,0.6,18,4,2,1,8,9,1,0.05962269644767862
moderate_cb,0.1,0.6,18,5,3,0,11,12,1,0.29641606929736347
moderate_cb,0.1,0.6,19,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,19,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,19,3,2,1,16,16,0,0.030196777488033566
moderate_cb,0.1,0.6,19,4,1,2,13,13,0,0.1623607781592734
moderate_cb,0.1,0.6,19,5,0,3,11,9,1,0.0521270020373481
moderate_cb,0.1,0.6,20,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,20,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,20,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,20,4,2,1,13,13,0,0.1655564644617659
moderate_cb,0.1,0.6,20,5,2,1,13,13,0,0.1424100766884208
moderate_cb,0.1,0.6,21,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,21,2,3,0,13,18,1,0.0443408407179849
moderate_cb,0.1,0.6,21,3,0,3,9,4,1,-0.020876609647005093
moderate_cb,0.1,0.6,21,4,2,1,10,9,1,0.10341576874654296
moderate_cb,0.1,0.6,21,5,1,2,9,9,0,-0.00937054707371153
moderate_cb,0.1,0.6,22,1,0,3,0,0,0,-0.021451999985701665
moderate_cb,0.1,0.6,22,2,1,2,3,3,0,-0.03807372173034628
moderate_cb,0.1,0.6,22,3,3,0,9,15,1,0.09225793429342183
moderate_cb,0.1,0.6,22,4,2,1,10,12,1,0.19765767208081775
moderate_cb,0.1,0.6,22,5,2,1,11,12,1,0.31303551276433217
moderate_cb,0.1,0.6,23,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,23,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,23,3,2,1,16,16,0,0.030196777488033566
moderate_cb,0.1,0.6,23,4,2,1,15,15,0,0.0024717897337359074
moderate_cb,0.1,0.6,23,5,2,1,15,15,0,-0.06998401008528445
moderate_cb,0.1,0.6,24,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,24,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,24,3,2,1,13,13,0,0.15280463928342938
moderate_cb,0.1,0.6,24,4,1,2,12,12,0,0.21935818787354944
moderate_cb,0.1,0.6,24,5,2,1,12,12,0,0.3218719790589648
moderate_cb,0.1,0.6,25,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,25,2,0,3,3,3,0,-0.02725200344754996
moderate_cb,0.1,0.6,25,3,3,0,9,15,1,0.09867624900517162
moderate_cb,0.1,0.6,25,4,3,0,12,15,1,-0.0030047390768970506
moderate_cb,0.1,0.6,25,5,2,1,12,14,1,0.11796943128264678
moderate_cb,0.1,0.6,26,1,1,2,6,6,0,0.04071057939626552
moderate_cb,0.1,0.6,26,2,2,1,10,10,0,0.09750685307008773
moderate_cb,0.1,0.6,26,3,1,2,9,9,0,0.05136106410756386
moderate_cb,0.1,0.6,26,4,3,0,12,14,1,0.1343393639030731
moderate_cb,0.1,0.6,26,5,1,2,11,10,1,0.12302037413015701
moderate_cb,0.1,0.6,27,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,27,2,3,0,17,17,0,0.027150286584242192
moderate_cb,0.1,0.6,27,3,2,1,16,16,0,0.030196777488033566
moderate_cb,0.1,0.6,27,4,1,2,13,13,0,0.1623607781592734
moderate_cb,0.1,0.6,27,5,1,2,12,12,0,0.2675417414431235
moderate_cb,0.1,0.6,28,1,2,1,13,13,0,0.09061311350932597
moderate_cb,0.1,0.6,28,2,2,1,13,13,0,0.12598803016664795
moderate_cb,0.1,0.6,28,3,2,1,13,13,0,0.15280463928342938
